time,temperature (C),Volumetric Water Content (%),Electrical Conductivity (uS/cm),latitude,longlitude
2025-04-14 14:42:35,24.32,22.33,518,51.9832871492537,5.63044688059702
2025-04-17 16:30:54,29.43,55.88,3009,51.9832871492537,5.63073613432836
2025-04-17 16:06:52,23.17,4.89,654,51.9832871492537,5.6310253880597
2025-04-14 16:39:09,35.44,10.86,106,51.9832871492537,5.63131464179105
2025-04-14 14:46:56,24.47,14.03,179,51.9832871492537,5.63160389552239
2025-04-17 16:28:13,28.43,11.17,518,51.9832871492537,5.63189314925373
2025-04-17 16:06:19,23.38,84.34,5280,51.9832871492537,5.63218240298508
2025-04-15 09:21:21,9.84,10.58,90,51.9832871492537,5.63247165671642
2025-04-17 16:16:33,22.92,52.03,2464,51.9832871492537,5.63276091044776
2025-04-17 16:00:22,23.48,11.49,120,51.9832871492537,5.6330501641791
2025-04-15 09:33:19,17.23,10.63,104,51.9832871492537,5.63333941791045
2025-04-17 16:17:45,23.3,51.2,2582,51.9832871492537,5.63362867164179
2025-04-14 15:43:38,30.35,10.42,100,51.9832871492537,5.63391792537313
2025-04-15 09:33:01,16.67,10.3,85,51.9832871492537,5.63420717910448
2025-04-15 09:40:51,17.81,15.3,363,51.9832871492537,5.63449643283582
2025-04-17 16:02:31,23.53,19.1,419,51.9832871492537,5.63478568656716
2025-04-17 16:33:30,28.52,55.34,3057,51.9832871492537,5.63507494029851
2025-04-17 16:32:06,29.79,62.34,3264,51.9832871492537,5.63536419402985
2025-04-17 16:16:54,22.89,54.82,2898,51.9832871492537,5.63565344776119
2025-04-15 09:39:48,17.56,17.46,460,51.9832871492537,5.63594270149254
2025-04-15 09:22:42,10.13,9.56,76,51.9832871492537,5.63623195522388
2025-04-17 16:29:46,27.67,51.27,2530,51.9832871492537,5.63652120895522
2025-04-15 09:41:14,17.89,17.56,465,51.9832871492537,5.63681046268657
2025-04-15 09:33:45,17.12,10.63,108,51.9832871492537,5.63709971641791
2025-04-17 16:02:39,23.51,19.1,422,51.9832871492537,5.63738897014925
2025-04-17 16:07:27,23.17,49.07,2500,51.9832871492537,5.6376782238806
2025-04-14 16:20:51,33.21,23.67,515,51.9832871492537,5.63796747761194
2025-04-17 16:30:10,28.62,51.5,2501,51.9832871492537,5.63825673134328
2025-04-15 09:25:30,8.34,14.86,364,51.9832871492537,5.63854598507463
2025-04-14 16:39:23,35.2,12.37,142,51.9832871492537,5.63883523880597
2025-04-15 09:25:26,8.18,15.68,378,51.9832871492537,5.63912449253731
2025-04-14 15:44:29,30.25,11.69,93,51.9832871492537,5.63941374626866
2025-04-17 16:16:12,23.1,11.85,583,51.9832871492537,5.639703
2025-04-15 09:23:55,8.8,18.12,471,51.9834340298508,5.620323
2025-04-15 09:24:50,8.87,15.97,369,51.9834340298508,5.62061225373134
2025-04-15 09:40:20,17.81,15.26,362,51.9834340298508,5.62090150746269
2025-04-17 16:16:15,22.79,19.56,757,51.9834340298508,5.62119076119403
2025-04-17 16:06:22,23.3,85.23,5285,51.9834340298508,5.62148001492537
2025-04-17 16:32:03,29.52,62.18,3284,51.9834340298508,5.62176926865672
2025-04-17 16:27:15,28.11,91.57,5421,51.9834340298508,5.62205852238806
2025-04-14 14:42:04,24.32,6.86,258,51.9834340298508,5.6223477761194
2025-04-17 16:15:19,22.66,0.51,326,51.9834340298508,5.62263702985075
2025-04-17 16:16:56,22.94,54.48,2943,51.9834340298508,5.62292628358209
2025-04-14 14:47:49,24.69,12.54,142,51.9834340298508,5.62321553731343
2025-04-14 16:38:55,35.51,12.17,154,51.9834340298508,5.62350479104478
2025-04-17 16:32:47,29.67,64.25,3516,51.9834340298508,5.62379404477612
2025-04-15 09:39:18,17.45,15.47,440,51.9834340298508,5.62408329850746
2025-04-15 09:22:50,10.76,0,0,51.9834340298508,5.62437255223881
2025-04-17 16:33:25,28.55,55.34,3060,51.9834340298508,5.62466180597015
2025-04-17 16:26:57,28.55,91.02,5367,51.9834340298508,5.62495105970149
2025-04-17 16:07:39,23.17,81.84,5272,51.9834340298508,5.62524031343284
2025-04-15 09:40:56,17.81,15.3,363,51.9834340298508,5.62552956716418
2025-04-17 16:33:54,28.21,53.27,2224,51.9834340298508,5.62581882089552
2025-04-17 16:14:40,23.23,45.91,1919,51.9834340298508,5.62610807462687
2025-04-15 09:33:18,17.2,10.63,104,51.9834340298508,5.62639732835821
2025-04-17 16:30:26,29.43,52.72,2934,51.9834340298508,5.62668658208955
2025-04-17 16:03:46,23.48,19.92,438,51.9834340298508,5.6269758358209
2025-04-15 09:24:19,8.71,18.12,474,51.9834340298508,5.62726508955224
2025-04-14 16:37:32,35.29,13.01,170,51.9834340298508,5.62755434328358
2025-04-14 16:20:12,33.86,21.29,416,51.9834340298508,5.62784359701493
2025-04-17 16:32:50,29.67,64.59,3516,51.9834340298508,5.62813285074627
,24.44,16.18,245,51.9834340298508,5.62842210447761
2025-04-15 09:33:47,17.15,10.63,107,51.9834340298508,5.62871135820896
2025-04-14 15:44:24,30.2,11.54,91,51.9834340298508,5.6290006119403
2025-04-14 16:38:41,35.39,12.17,153,51.9834340298508,5.62928986567164
2025-04-17 16:26:09,28.16,100,6058,51.9834340298508,5.62957911940299
2025-04-15 09:39:51,17.62,17.46,461,51.9834340298508,5.62986837313433
2025-04-17 16:07:03,23.1,62.94,5005,51.9834340298508,5.63015762686567
2025-04-17 16:26:35,30.01,100,5933,51.9834340298508,5.63044688059702
2025-04-17 16:14:22,23.05,1.9,262,51.9834340298508,5.63073613432836
2025-04-17 16:15:13,23.28,50.37,2144,51.9834340298508,5.6310253880597
2025-04-17 16:07:35,23.17,81.44,5207,51.9834340298508,5.63131464179105
2025-04-17 16:00:38,23.38,9.82,89,51.9834340298508,5.63160389552239
2025-04-15 09:22:24,9.78,9.44,76,51.9834340298508,5.63189314925373
2025-04-17 16:32:42,29.72,64.25,3515,51.9834340298508,5.63218240298508
2025-04-17 16:32:39,29.69,64.25,3518,51.9834340298508,5.63247165671642
2025-04-15 09:21:39,9.81,9.44,81,51.9834340298508,5.63276091044776
2025-04-17 16:07:22,23.1,83.49,6050,51.9834340298508,5.6330501641791
2025-04-15 09:41:13,17.89,17.5,465,51.9834340298508,5.63333941791045
2025-04-15 09:39:41,17.45,17.46,460,51.9834340298508,5.63362867164179
2025-04-14 16:39:13,35.49,10.86,106,51.9834340298508,5.63391792537313
2025-04-17 16:03:58,23.48,15.68,453,51.9834340298508,5.63420717910448
2025-04-14 16:21:03,32.99,23.88,519,51.9834340298508,5.63449643283582
2025-04-14 14:47:42,24.67,12.54,141,51.9834340298508,5.63478568656716
2025-04-14 14:48:33,24.69,13.51,166,51.9834340298508,5.63507494029851
2025-04-14 14:47:02,24.49,14.03,182,51.9834340298508,5.63536419402985
2025-04-15 09:39:08,17.56,15.58,386,51.9834340298508,5.63565344776119
2025-04-17 16:30:08,28.55,51.5,2503,51.9834340298508,5.63594270149254
2025-04-17 16:02:59,23.4,17.66,408,51.9834340298508,5.63623195522388
2025-04-17 16:33:25,28.55,55.34,3060,51.9834340298508,5.63652120895522
2025-04-15 09:32:37,16.62,9.61,129,51.9834340298508,5.63681046268657
2025-04-15 09:24:07,8.74,18.12,474,51.9834340298508,5.63709971641791
2025-04-17 16:02:32,23.53,19.1,419,51.9834340298508,5.63738897014925
2025-04-17 16:31:35,28.74,53.43,2350,51.9834340298508,5.6376782238806
2025-04-17 16:27:20,28.04,56.07,3110,51.9834340298508,5.63796747761194
2025-04-17 16:02:32,23.53,19.1,419,51.9834340298508,5.63825673134328
2025-04-15 09:40:44,17.81,15.3,363,51.9834340298508,5.63854598507463
2025-04-17 16:33:40,28.11,53.27,2220,51.9834340298508,5.63883523880597
2025-04-14 14:43:23,24.19,22.18,466,51.9834340298508,5.63912449253731
2025-04-14 16:37:36,35.29,13.01,170,51.9834340298508,5.63941374626866
2025-04-17 16:27:53,28.55,100,5416,51.9834340298508,5.639703
2025-04-14 16:37:39,35.29,13.01,170,51.9835809104478,5.620323
2025-04-17 16:31:26,28.67,53.19,2327,51.9835809104478,5.62061225373134
2025-04-17 16:17:31,23.28,51.27,2560,51.9835809104478,5.62090150746269
2025-04-15 09:33:14,17.23,9.98,106,51.9835809104478,5.62119076119403
2025-04-14 14:44:03,24.39,22.02,466,51.9835809104478,5.62148001492537
2025-04-17 16:01:00,23.3,11.69,108,51.9835809104478,5.62176926865672
2025-04-14 14:42:09,24.22,21.69,544,51.9835809104478,5.62205852238806
2025-04-14 15:45:55,29.38,24.73,498,51.9835809104478,5.6223477761194
2025-04-15 09:40:36,17.78,15.22,363,51.9835809104478,5.62263702985075
2025-04-15 09:25:43,8.61,14.9,371,51.9835809104478,5.62292628358209
2025-04-15 09:21:55,9.84,9.77,107,51.9835809104478,5.62321553731343
2025-04-17 16:00:48,23.2,11.58,105,51.9835809104478,5.62350479104478
2025-04-15 09:22:02,9.75,1.23,15,51.9835809104478,5.62379404477612
2025-04-15 09:41:17,17.89,17.56,467,51.9835809104478,5.62408329850746
2025-04-15 09:39:00,17.56,15.51,384,51.9835809104478,5.62437255223881
2025-04-17 16:14:06,21.63,33.93,1147,51.9835809104478,5.62466180597015
2025-04-17 16:26:34,30.01,100,5934,51.9835809104478,5.62495105970149
2025-04-14 14:43:13,24.27,20.49,413,51.9835809104478,5.62524031343284
2025-04-17 16:14:54,22.89,51.04,2121,51.9835809104478,5.62552956716418
2025-04-15 09:24:37,8.77,15.3,400,51.9835809104478,5.62581882089552
2025-04-17 16:29:31,23.17,50.52,2712,51.9835809104478,5.62610807462687
2025-04-15 09:32:19,16.73,9.28,72,51.9835809104478,5.62639732835821
2025-04-17 16:26:16,29.43,100,5972,51.9835809104478,5.62668658208955
2025-04-15 09:40:45,17.81,15.26,363,51.9835809104478,5.6269758358209
2025-04-17 15:59:58,24.09,10.54,75,51.9835809104478,5.62726508955224
2025-04-17 16:16:04,22.97,52.49,3096,51.9835809104478,5.62755434328358
2025-04-17 16:03:23,23.4,17.92,376,51.9835809104478,5.62784359701493
2025-04-17 16:06:08,23.79,67.68,4929,51.9835809104478,5.62813285074627
2025-04-15 09:40:20,17.81,15.26,362,51.9835809104478,5.62842210447761
2025-04-15 09:40:06,17.84,15.26,358,51.9835809104478,5.62871135820896
2025-04-15 09:32:01,16.73,9.28,73,51.9835809104478,5.6290006119403
2025-04-15 09:33:12,17.17,10.47,85,51.9835809104478,5.62928986567164
2025-04-15 09:25:14,8.57,15.51,379,51.9835809104478,5.62957911940299
2025-04-15 09:25:04,8.71,16.18,376,51.9835809104478,5.62986837313433
2025-04-17 16:07:36,23.17,81.84,5239,51.9835809104478,5.63015762686567
2025-04-17 16:06:39,23.17,3.08,568,51.9835809104478,5.63044688059702
2025-04-14 15:45:41,29.67,23.34,480,51.9835809104478,5.63073613432836
2025-04-14 16:19:51,35.1,26.09,587,51.9835809104478,5.6310253880597
2025-04-17 16:26:41,30.01,46.59,2782,51.9835809104478,5.63131464179105
2025-04-17 16:32:27,29.76,64.25,3505,51.9835809104478,5.63160389552239
2025-04-15 09:25:43,8.61,14.9,371,51.9835809104478,5.63189314925373
2025-04-15 09:40:51,17.81,15.3,363,51.9835809104478,5.63218240298508
2025-04-15 09:21:48,10,9.77,105,51.9835809104478,5.63247165671642
2025-04-14 14:43:20,24.27,11.02,224,51.9835809104478,5.63276091044776
2025-04-17 16:26:49,29.04,90,5293,51.9835809104478,5.6330501641791
2025-04-17 16:03:46,23.48,19.92,438,51.9835809104478,5.63333941791045
2025-04-14 15:43:52,30.22,13.01,153,51.9835809104478,5.63362867164179
2025-04-14 15:45:31,29.98,1.63,162,51.9835809104478,5.63391792537313
2025-04-15 09:32:52,16.11,6.69,19,51.9835809104478,5.63420717910448
2025-04-15 09:33:06,16.98,10.3,84,51.9835809104478,5.63449643283582
2025-04-17 16:29:55,28.18,51.42,2505,51.9835809104478,5.63478568656716
2025-04-15 09:22:53,11.23,0,0,51.9835809104478,5.63507494029851
2025-04-14 15:45:04,30.39,11.69,94,51.9835809104478,5.63536419402985
2025-04-15 09:32:22,16.73,4.06,82,51.9835809104478,5.63565344776119
2025-04-17 16:03:22,23.4,17.98,375,51.9835809104478,5.63594270149254
2025-04-17 16:16:50,22.87,34.45,1319,51.9835809104478,5.63623195522388
,23.07,45.91,2158,51.9835809104478,5.63652120895522
2025-04-17 16:29:34,24.69,51.04,2627,51.9835809104478,5.63681046268657
2025-04-15 09:40:26,17.78,15.22,362,51.9835809104478,5.63709971641791
2025-04-17 16:02:14,23.58,19.31,485,51.9835809104478,5.63738897014925
2025-04-17 16:27:10,28.21,91.57,5404,51.9835809104478,5.6376782238806
2025-04-14 15:45:07,30.3,22.81,734,51.9835809104478,5.63796747761194
2025-04-17 16:32:55,29.62,52.18,2932,51.9835809104478,5.63825673134328
2025-04-17 16:00:04,23.91,10.47,100,51.9835809104478,5.63854598507463
2025-04-17 16:07:02,23.1,62.94,5005,51.9835809104478,5.63883523880597
,23.79,10.14,93,51.9835809104478,5.63912449253731
2025-04-17 16:33:09,28.72,55.34,3053,51.9835809104478,5.63941374626866
2025-04-17 16:29:48,27.87,51.35,2521,51.9835809104478,5.639703
2025-04-15 09:24:43,8.74,15.3,401,51.9837277910448,5.620323
2025-04-17 16:06:25,23.3,86.58,2700,51.9837277910448,5.62061225373134
2025-04-14 14:42:36,24.32,22.33,519,51.9837277910448,5.62090150746269
,9.84,11.02,76,51.9837277910448,5.62119076119403
2025-04-17 16:17:09,23.15,52.26,2482,51.9837277910448,5.62148001492537
2025-04-15 09:25:32,8.44,14.86,367,51.9837277910448,5.62176926865672
2025-04-15 09:39:54,17.65,17.46,461,51.9837277910448,5.62205852238806
2025-04-15 09:39:43,17.51,17.46,461,51.9837277910448,5.6223477761194
2025-04-17 16:32:09,30.01,62.48,3265,51.9837277910448,5.62263702985075
2025-04-14 14:47:01,24.49,14.03,181,51.9837277910448,5.62292628358209
2025-04-17 16:17:07,23.12,55.7,2951,51.9837277910448,5.62321553731343
2025-04-17 16:32:13,30.15,62.34,3239,51.9837277910448,5.62350479104478
2025-04-17 15:59:52,24.14,10.63,100,51.9837277910448,5.62379404477612
2025-04-15 09:32:26,16.78,9.49,127,51.9837277910448,5.62408329850746
2025-04-14 16:20:03,34.43,25.07,474,51.9837277910448,5.62437255223881
2025-04-15 09:39:20,17.4,15.51,441,51.9837277910448,5.62466180597015
2025-04-15 09:22:52,11.1,0,0,51.9837277910448,5.62495105970149
2025-04-14 14:42:24,24.32,2.42,58,51.9837277910448,5.62524031343284
2025-04-15 09:22:36,10.04,9.56,77,51.9837277910448,5.62552956716418
2025-04-15 09:40:28,17.81,15.26,362,51.9837277910448,5.62581882089552
2025-04-15 09:25:55,8.67,14.95,372,51.9837277910448,5.62610807462687
2025-04-14 14:43:25,24.19,22.22,468,51.9837277910448,5.62639732835821
2025-04-14 14:43:26,24.22,22.27,471,51.9837277910448,5.62668658208955
2025-04-14 15:46:11,30.54,25,612,51.9837277910448,5.6269758358209
2025-04-14 14:48:14,24.64,13.42,164,51.9837277910448,5.62726508955224
2025-04-14 15:43:31,30.3,11.33,129,51.9837277910448,5.62755434328358
2025-04-15 09:21:24,10,11.02,75,51.9837277910448,5.62784359701493
2025-04-17 16:00:46,23.23,11.65,104,51.9837277910448,5.62813285074627
2025-04-17 16:33:15,28.6,55.25,3058,51.9837277910448,5.62842210447761
2025-04-17 16:31:22,28.77,49.07,1942,51.9837277910448,5.62871135820896
,22.79,49.99,2708,51.9837277910448,5.6290006119403
2025-04-14 14:47:52,24.69,12.59,142,51.9837277910448,5.62928986567164
2025-04-15 09:32:08,16.7,9.28,73,51.9837277910448,5.62957911940299
2025-04-14 16:39:00,35.41,10.79,101,51.9837277910448,5.62986837313433
2025-04-17 16:07:32,23.15,80.67,5161,51.9837277910448,5.63015762686567
2025-04-14 14:42:28,24.27,22.22,512,51.9837277910448,5.63044688059702
2025-04-15 09:21:59,9.75,9.77,109,51.9837277910448,5.63073613432836
2025-04-17 16:29:45,27.6,51.27,2533,51.9837277910448,5.6310253880597
2025-04-17 16:26:57,28.55,91.02,5367,51.9837277910448,5.63131464179105
2025-04-17 16:00:04,23.91,10.47,101,51.9837277910448,5.63160389552239
2025-04-15 09:33:36,17.12,10.63,106,51.9837277910448,5.63189314925373
2025-04-15 09:21:32,9.81,9.77,93,51.9837277910448,5.63218240298508
2025-04-17 16:07:41,23.17,82.25,5321,51.9837277910448,5.63247165671642
,17.23,10.63,102,51.9837277910448,5.63276091044776
2025-04-14 16:20:28,33.67,19.35,445,51.9837277910448,5.6330501641791
2025-04-17 16:00:06,23.81,10.47,101,51.9837277910448,5.63333941791045
2025-04-15 09:39:49,17.56,17.46,461,51.9837277910448,5.63362867164179
2025-04-17 16:01:03,23.35,11.81,107,51.9837277910448,5.63391792537313
2025-04-17 16:30:11,28.65,51.5,2503,51.9837277910448,5.63420717910448
2025-04-14 14:48:15,24.64,13.42,164,51.9837277910448,5.63449643283582
2025-04-14 14:42:03,24.37,20.07,447,51.9837277910448,5.63478568656716
2025-04-14 14:43:04,24.19,20.45,408,51.9837277910448,5.63507494029851
2025-04-17 16:03:53,23.51,20.13,448,51.9837277910448,5.63536419402985
2025-04-15 09:25:09,8.74,15.51,412,51.9837277910448,5.63565344776119
2025-04-14 16:19:47,35.1,25.93,586,51.9837277910448,5.63594270149254
2025-04-14 15:44:28,30.22,11.69,93,51.9837277910448,5.63623195522388
2025-04-15 09:32:51,16.11,6.69,45,51.9837277910448,5.63652120895522
2025-04-17 15:59:46,24.14,0,0,51.9837277910448,5.63681046268657
2025-04-17 16:02:30,23.53,19.1,418,51.9837277910448,5.63709971641791
2025-04-17 16:27:47,28.7,100,5408,51.9837277910448,5.63738897014925
2025-04-15 09:32:01,16.73,9.28,73,51.9837277910448,5.6376782238806
2025-04-17 16:32:56,29.43,54.57,2933,51.9837277910448,5.63796747761194
2025-04-17 16:06:44,23.12,69.24,3926,51.9837277910448,5.63825673134328
2025-04-14 15:45:23,30.06,21.8,714,51.9837277910448,5.63854598507463
2025-04-14 16:20:17,33.79,21.66,429,51.9837277910448,5.63883523880597
2025-04-15 09:32:48,16.22,10.95,116,51.9837277910448,5.63912449253731
2025-04-14 16:21:16,32.99,23.88,521,51.9837277910448,5.63941374626866
2025-04-17 16:02:43,23.51,19.1,422,51.9837277910448,5.639703
2025-04-17 16:27:24,28.26,100,4778,51.9838746716418,5.620323
2025-04-14 16:20:24,33.76,20.4,427,51.9838746716418,5.62061225373134
2025-04-17 16:31:03,29.11,55.97,3062,51.9838746716418,5.62090150746269
2025-04-15 09:38:57,17.48,15.47,387,51.9838746716418,5.62119076119403
2025-04-17 16:31:09,29.06,56.07,3066,51.9838746716418,5.62148001492537
2025-04-17 16:28:22,26.51,0,161,51.9838746716418,5.62176926865672
2025-04-17 16:15:58,23.07,46.42,2266,51.9838746716418,5.62205852238806
2025-04-15 09:33:17,17.23,10.63,102,51.9838746716418,5.6223477761194
2025-04-15 09:39:28,17.29,15.51,445,51.9838746716418,5.62263702985075
2025-04-15 09:32:06,16.7,9.28,73,51.9838746716418,5.62292628358209
2025-04-17 16:26:48,29.16,90,5277,51.9838746716418,5.62321553731343
2025-04-17 16:04:07,23.43,15.68,446,51.9838746716418,5.62350479104478
,28.77,100,5391,51.9838746716418,5.62379404477612
2025-04-17 16:31:24,28.67,53.03,2288,51.9838746716418,5.62408329850746
2025-04-14 14:43:07,24.22,20.49,410,51.9838746716418,5.62437255223881
2025-04-14 14:46:48,24.49,16.14,245,51.9838746716418,5.62466180597015
2025-04-14 14:42:37,24.34,18.94,12,51.9838746716418,5.62495105970149
2025-04-17 16:26:31,29.93,100,5919,51.9838746716418,5.62524031343284
2025-04-17 16:15:02,23.07,36.28,1712,51.9838746716418,5.62552956716418
2025-04-15 09:21:20,9.84,10.58,90,51.9838746716418,5.62581882089552
2025-04-14 15:44:16,30.2,11.54,90,51.9838746716418,5.62610807462687
2025-04-17 16:03:18,23.38,17.82,382,51.9838746716418,5.62639732835821
2025-04-17 16:14:23,23.07,30.62,988,51.9838746716418,5.62668658208955
2025-04-17 16:15:26,22.94,50.21,2737,51.9838746716418,5.6269758358209
2025-04-17 16:33:00,29.04,54.74,2953,51.9838746716418,5.62726508955224
2025-04-14 16:37:48,35.29,0,9,51.9838746716418,5.62755434328358
2025-04-14 14:47:11,24.49,12.85,142,51.9838746716418,5.62784359701493
2025-04-17 16:17:04,23.1,55.7,2950,51.9838746716418,5.62813285074627
2025-04-17 16:27:00,28.45,91.57,5387,51.9838746716418,5.62842210447761
2025-04-15 09:40:55,17.81,15.3,363,51.9838746716418,5.62871135820896
2025-04-14 15:45:57,29.33,26.48,636,51.9838746716418,5.6290006119403
2025-04-14 14:42:49,24.24,18.94,467,51.9838746716418,5.62928986567164
2025-04-17 16:27:01,28.38,91.57,5392,51.9838746716418,5.62957911940299
2025-04-17 16:33:04,28.84,55.17,3016,51.9838746716418,5.62986837313433
2025-04-14 14:42:26,24.27,22.18,511,51.9838746716418,5.63015762686567
2025-04-15 09:24:53,8.8,15.97,372,51.9838746716418,5.63044688059702
2025-04-15 09:33:27,17.12,10.63,106,51.9838746716418,5.63073613432836
2025-04-17 16:16:28,22.79,50.59,2141,51.9838746716418,5.6310253880597
2025-04-15 09:38:50,17.4,14.54,425,51.9838746716418,5.63131464179105
2025-04-17 16:27:08,28.21,91.57,5400,51.9838746716418,5.63160389552239
,16.73,9.28,73,51.9838746716418,5.63189314925373
2025-04-17 16:07:07,23.15,63.74,5017,51.9838746716418,5.63218240298508
2025-04-14 16:21:09,32.99,23.88,519,51.9838746716418,5.63247165671642
2025-04-14 14:48:34,24.69,13.51,166,51.9838746716418,5.63276091044776
2025-04-17 16:03:08,23.43,17.66,410,51.9838746716418,5.6330501641791
2025-04-17 16:03:48,23.48,20.07,443,51.9838746716418,5.63333941791045
2025-04-17 15:59:56,24.09,10.63,74,51.9838746716418,5.63362867164179
2025-04-15 09:25:50,8.67,14.95,371,51.9838746716418,5.63391792537313
2025-04-17 16:16:47,23,28.81,958,51.9838746716418,5.63420717910448
2025-04-17 16:06:10,23.71,68.56,4885,51.9838746716418,5.63449643283582
2025-04-14 16:19:48,35.1,25.93,586,51.9838746716418,5.63478568656716
2025-04-15 09:33:23,17.15,10.63,105,51.9838746716418,5.63507494029851
2025-04-14 15:43:49,30.39,0,0,51.9838746716418,5.63536419402985
2025-04-15 09:22:40,10.1,9.56,76,51.9838746716418,5.63565344776119
2025-04-15 09:22:31,9.97,9.49,75,51.9838746716418,5.63594270149254
2025-04-17 16:14:58,23.07,51.04,2159,51.9838746716418,5.63623195522388
2025-04-14 16:38:35,35.29,12.17,154,51.9838746716418,5.63652120895522
2025-04-17 16:03:54,23.51,20.13,449,51.9838746716418,5.63681046268657
2025-04-17 16:31:23,28.74,53.03,2275,51.9838746716418,5.63709971641791
2025-04-17 16:30:19,28.74,51.72,2503,51.9838746716418,5.63738897014925
2025-04-14 15:44:19,30.2,11.54,90,51.9838746716418,5.6376782238806
2025-04-17 16:02:49,23.51,19.1,423,51.9838746716418,5.63796747761194
2025-04-14 14:43:03,24.19,20.45,408,51.9838746716418,5.63825673134328
2025-04-17 16:14:59,23.1,23.98,731,51.9838746716418,5.63854598507463
2025-04-17 16:25:59,27.25,100,6164,51.9838746716418,5.63883523880597
2025-04-15 09:39:35,17.34,17.46,457,51.9838746716418,5.63912449253731
2025-04-14 15:45:19,30.1,22.97,746,51.9838746716418,5.63941374626866
2025-04-17 16:00:47,23.2,11.54,104,51.9838746716418,5.639703
2025-04-15 09:38:55,17.45,0,30,51.9840215522388,5.620323
2025-04-15 09:32:55,16.17,10.3,82,51.9840215522388,5.62061225373134
2025-04-14 15:45:51,29.43,24.53,499,51.9840215522388,5.62090150746269
2025-04-17 16:32:38,29.72,64.25,3514,51.9840215522388,5.62119076119403
2025-04-14 16:38:50,35.49,12.17,154,51.9840215522388,5.62148001492537
2025-04-17 16:27:27,28.55,100,4723,51.9840215522388,5.62176926865672
2025-04-15 09:22:16,9.55,11.11,96,51.9840215522388,5.62205852238806
2025-04-17 16:03:02,23.38,17.66,410,51.9840215522388,5.6223477761194
2025-04-17 16:17:34,23.28,51.27,2563,51.9840215522388,5.62263702985075
2025-04-15 09:33:34,17.12,10.63,106,51.9840215522388,5.62292628358209
2025-04-17 16:15:59,23.07,45.91,2158,51.9840215522388,5.62321553731343
2025-04-15 09:33:22,17.15,10.63,105,51.9840215522388,5.62350479104478
2025-04-17 16:01:04,23.35,11.81,107,51.9840215522388,5.62379404477612
2025-04-14 16:38:24,35.29,12.17,148,51.9840215522388,5.62408329850746
2025-04-15 09:41:05,17.84,15.3,362,51.9840215522388,5.62437255223881
2025-04-14 16:39:25,34.98,12.37,144,51.9840215522388,5.62466180597015
2025-04-17 16:15:20,22.56,38.91,2305,51.9840215522388,5.62495105970149
2025-04-17 16:30:37,30.73,52.72,2869,51.9840215522388,5.62524031343284
2025-04-14 16:20:55,33.09,23.88,517,51.9840215522388,5.62552956716418
2025-04-15 09:25:54,8.71,14.95,372,51.9840215522388,5.62581882089552
,16.73,9.28,73,51.9840215522388,5.62610807462687
2025-04-17 16:06:03,23.99,60.52,4688,51.9840215522388,5.62639732835821
2025-04-15 09:23:59,8.77,18.12,473,51.9840215522388,5.62668658208955
2025-04-17 16:17:17,23.17,51.04,2524,51.9840215522388,5.6269758358209
2025-04-15 09:25:30,8.31,14.86,362,51.9840215522388,5.62726508955224
2025-04-15 09:33:10,17.12,10.3,85,51.9840215522388,5.62755434328358
2025-04-14 15:45:53,29.4,24.53,500,51.9840215522388,5.62784359701493
2025-04-15 09:40:57,17.81,15.26,363,51.9840215522388,5.62813285074627
2025-04-14 16:20:08,34.12,0,0,51.9840215522388,5.62842210447761
2025-04-15 09:32:51,16.11,11.02,116,51.9840215522388,5.62871135820896
2025-04-17 16:15:16,23.15,1.23,314,51.9840215522388,5.6290006119403
2025-04-17 16:32:27,29.76,64.25,3509,51.9840215522388,5.62928986567164
2025-04-17 16:29:53,28.09,51.42,2510,51.9840215522388,5.62957911940299
2025-04-14 16:20:07,34.24,0.75,65,51.9840215522388,5.62986837313433
2025-04-15 09:22:51,10.89,0,0,51.9840215522388,5.63015762686567
2025-04-15 09:22:08,9.75,11.11,96,51.9840215522388,5.63044688059702
2025-04-15 09:21:48,9.97,9.77,104,51.9840215522388,5.63073613432836
2025-04-14 15:43:34,30.42,11.38,130,51.9840215522388,5.6310253880597
2025-04-15 09:21:03,9.49,12.32,102,51.9840215522388,5.63131464179105
2025-04-15 09:32:46,16.31,10.9,115,51.9840215522388,5.63160389552239
2025-04-17 16:00:42,23.38,10.21,87,51.9840215522388,5.63189314925373
2025-04-17 16:16:48,22.97,12.01,519,51.9840215522388,5.63218240298508
2025-04-17 16:06:42,23.1,68.77,3877,51.9840215522388,5.63247165671642
2025-04-17 16:26:03,27.28,15.41,1105,51.9840215522388,5.63276091044776
2025-04-15 09:33:20,17.2,10.63,105,51.9840215522388,5.6330501641791
2025-04-15 09:40:36,17.78,15.22,363,51.9840215522388,5.63333941791045
2025-04-17 16:15:41,23.15,52.96,2658,51.9840215522388,5.63362867164179
2025-04-14 15:43:23,30.03,10.95,62,51.9840215522388,5.63391792537313
2025-04-17 16:00:07,23.79,10.14,94,51.9840215522388,5.63420717910448
2025-04-15 09:39:58,17.76,15.3,378,51.9840215522388,5.63449643283582
2025-04-15 09:32:23,16.76,9.61,122,51.9840215522388,5.63478568656716
2025-04-17 16:04:10,23.43,15.72,446,51.9840215522388,5.63507494029851
2025-04-17 16:31:24,28.67,53.19,2304,51.9840215522388,5.63536419402985
2025-04-14 15:45:36,29.74,23.18,467,51.9840215522388,5.63565344776119
